famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN07	22.7454301075268	0.120738411060957	1123	22.508531847089	22.9823283679647	 A   
WGN55	23.7021834811425	0.121120842882007	1123	23.4645348593876	23.9398321028975	  B  
WGN45	23.7226628998355	0.130301288617726	1123	23.4670015213636	23.9783242783074	  B  
WGN46	24.3717489319021	0.122667695735083	1123	24.1310652631656	24.6124326006385	   C 
WGN15	24.5860934929018	0.121219576799633	1123	24.3482511474336	24.8239358383701	   C 
WGN36	25.7139429173314	0.126020466358154	1123	25.4666808488854	25.9612049857774	    D
WGN63	25.7904500477389	0.123611017810544	1123	25.5479155068835	26.0329845885942	    D
WGN38	25.8594896233395	0.136161538301884	1123	25.5923299739883	26.1266492726906	    D
WGN26	25.94730914777	0.126609188608725	1123	25.6988919599563	26.1957263355837	    D
WGN39	26.0554251633435	0.119748265565509	1123	25.8204696462578	26.2903806804291	    D
