famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN07	23.829571892254	0.1984018504485	962	23.4402215505562	24.2189222339518	 A     
WGN38	25.0643594127499	0.217507400389458	962	24.6375157090647	25.4912031164351	  B    
WGN36	25.468890243352	0.205182014921833	962	25.0662342830398	25.8715462036642	  BC   
WGN55	25.7507973594423	0.194836803407731	962	25.3684431837599	26.1331515351248	  BCD  
WGN15	25.8770279473304	0.198825280623832	962	25.4868466522767	26.2672092423841	  BCD  
WGN46	26.351626293062	0.19556124537434	962	25.9678504485463	26.7354021375777	   CDE 
WGN45	26.3981987492007	0.207996554184829	962	25.9900194441148	26.8063780542866	    DE 
WGN63	26.5207555589885	0.200696617458094	962	26.1269018907477	26.9146092272293	    DE 
WGN26	26.9313010344494	0.205074575892429	962	26.5288559160357	27.3337461528631	     EF
WGN39	27.6288850087652	0.195134337040655	962	27.2459469432582	28.0118230742722	      F
