famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN15	0.93272170860252	0.00924229022489731	1108	0.914587343256935	0.950856073948106	 A   
WGN07	0.956387135751687	0.00927664318656899	1108	0.938185366208387	0.974588905294987	 A   
WGN45	0.961888512348701	0.0100130622630112	1108	0.942241809541599	0.981535215155803	 A   
WGN26	1.02520074533706	0.0096511733030085	1108	1.00626410750904	1.04413738316507	  B  
WGN55	1.04550237624661	0.00926772598174975	1108	1.0273181032162	1.06368664927702	  B  
WGN38	1.11863469499018	0.0103475067024135	1108	1.09833177629888	1.13893761368147	   C 
WGN39	1.12176384602321	0.00909457797234624	1108	1.10391930797028	1.13960838407615	   C 
WGN63	1.12238785423289	0.00938794635100712	1108	1.1039676959354	1.14080801253037	   C 
WGN36	1.14650486774102	0.00961453949775034	1108	1.12764010937062	1.16536962611142	   C 
WGN46	1.20826417938984	0.00945854085330701	1108	1.18970550710232	1.22682285167736	    D
