plantID3	famID	emmean	SE	df	lower.CL	upper.CL
1	WGN07	7.45000000000156	0.30775543698985	1108	6.84615080292376	8.05384919707936
2	WGN07	8.0999999999989	0.307755436990086	1108	7.49615080292063	8.70384919707716
3	WGN07	7.70000000000002	0.307755436990092	1108	7.09615080292174	8.3038491970783
4	WGN07	8.05000000000012	0.307755436990074	1108	7.44615080292187	8.65384919707836
5	WGN07	8.75000000000011	0.307755436990065	1108	8.14615080292189	9.35384919707833
6	WGN07	6.30000000000002	0.307755436990069	1108	5.69615080292179	6.90384919707825
7	WGN07	7.60000000000002	0.307755436990079	1108	6.99615080292177	8.20384919707827
8	WGN07	8.35000000000002	0.307755436990074	1108	7.74615080292178	8.95384919707826
9	WGN07	8.79999999999998	0.30775543699007	1108	8.19615080292175	9.40384919707821
10	WGN07	6.95	0.307755436990071	1108	6.34615080292176	7.55384919707823
11	WGN07	7.75000000000001	0.307755436990062	1108	7.1461508029218	8.35384919707823
12	WGN07	7.50000000000004	0.307755436990062	1108	6.89615080292182	8.10384919707826
13	WGN07	7.70000000000005	0.307755436990077	1108	7.0961508029218	8.3038491970783
14	WGN07	8.09999999999999	0.30775543699007	1108	7.49615080292176	8.70384919707823
15	WGN07	8.25	0.307755436990077	1108	7.64615080292176	8.85384919707825
16	WGN07	8.05000000000003	0.307755436990077	1108	7.44615080292179	8.65384919707828
17	WGN07	8.10000000000002	0.307755436990076	1108	7.49615080292177	8.70384919707826
18	WGN07	9.05000000000002	0.307755436990069	1108	8.44615080292179	9.65384919707825
20	WGN07	6.90000000000002	0.307755436990066	1108	6.29615080292179	7.50384919707824
21	WGN07	8.45000000000002	0.307755436990077	1108	7.84615080292177	9.05384919707827
22	WGN07	7.35000000000001	0.307755436990078	1108	6.74615080292176	7.95384919707826
23	WGN07	7.85000000000004	0.307755436990076	1108	7.24615080292179	8.45384919707829
24	WGN07	8.35000000000007	0.307755436990077	1108	7.74615080292182	8.95384919707832
25	WGN07	7.35000000000001	0.307755436990076	1108	6.74615080292176	7.95384919707825
26	WGN07	7.7	0.307755436990078	1108	7.09615080292176	8.30384919707825
27	WGN07	9.49999999999997	0.307755436990067	1108	8.89615080292174	10.1038491970782
28	WGN07	7.84999999999998	0.307755436990071	1108	7.24615080292174	8.45384919707821
29	WGN07	7.40000000000001	0.307755436990073	1108	6.79615080292177	8.00384919707825
30	WGN07	7.70000000000002	0.307755436990077	1108	7.09615080292177	8.30384919707826
31	WGN07	7.64999999999997	0.307755436990072	1108	7.04615080292173	8.25384919707821
32	WGN07	7.90000000000002	0.307755436990073	1108	7.29615080292178	8.50384919707826
33	WGN07	7.55000000000002	0.307755436990077	1108	6.94615080292177	8.15384919707826
34	WGN07	8.9	0.30775543699007	1108	8.29615080292176	9.50384919707823
35	WGN07	8.25	0.307755436990077	1108	7.64615080292176	8.85384919707825
36	WGN07	7.34999999999999	0.307755436990079	1108	6.74615080292174	7.95384919707824
37	WGN07	7.10000000000005	0.307755436990075	1108	6.49615080292181	7.70384919707829
38	WGN07	8.09999999999998	0.307755436990071	1108	7.49615080292175	8.70384919707822
39	WGN07	7.10000000000002	0.30775543699007	1108	6.49615080292179	7.70384919707825
40	WGN07	7.10000000000003	0.307755436990072	1108	6.49615080292179	7.70384919707827
41	WGN07	8.24999999999999	0.307755436990074	1108	7.64615080292175	8.85384919707824
42	WGN07	8.30000000000003	0.307755436990079	1108	7.69615080292178	8.90384919707828
44	WGN07	7.45	0.307755436990073	1108	6.84615080292177	8.05384919707824
46	WGN07	7.34999999999999	0.307755436990074	1108	6.74615080292175	7.95384919707824
47	WGN07	7.15	0.307755436990068	1108	6.54615080292178	7.75384919707823
48	WGN07	7.24999999999999	0.307755436990071	1108	6.64615080292175	7.85384919707822
49	WGN07	8.20000000000003	0.307755436990078	1108	7.59615080292178	8.80384919707828
50	WGN07	8.20000000000003	0.307755436990077	1108	7.59615080292178	8.80384919707828
51	WGN07	7.60450856627594	0.435330015425346	1108	6.75034435442765	8.45867277812423
52	WGN07	7.75000000000004	0.307755436990077	1108	7.14615080292179	8.35384919707829
53	WGN07	7.34999999999999	0.307755436990073	1108	6.74615080292175	7.95384919707823
54	WGN07	8.2954914337241	0.435330015425355	1108	7.44132722187579	9.14965564557241
55	WGN07	7.39999999999999	0.307755436990068	1108	6.79615080292176	8.00384919707822
56	WGN07	7.85000000000001	0.307755436990075	1108	7.24615080292177	8.45384919707825
57	WGN07	8.09999999999997	0.307755436990067	1108	7.49615080292174	8.70384919707819
58	WGN07	8.19999999999998	0.307755436990061	1108	7.59615080292176	8.8038491970782
59	WGN07	7.44999999999999	0.307755436990076	1108	6.84615080292175	8.05384919707824
60	WGN07	7.84999999999998	0.307755436990068	1108	7.24615080292175	8.45384919707821
61	WGN07	8.40000000000001	0.307755436990075	1108	7.79615080292177	9.00384919707825
63	WGN07	7.00000000000001	0.307755436990073	1108	6.39615080292177	7.60384919707825
64	WGN07	7.85000000000001	0.307755436990077	1108	7.24615080292176	8.45384919707826
66	WGN07	7.55	0.307755436990075	1108	6.94615080292176	8.15384919707825
67	WGN07	7.75000000000003	0.307755436990078	1108	7.14615080292178	8.35384919707828
68	WGN07	6.94999999999999	0.307755436990074	1108	6.34615080292175	7.55384919707823
69	WGN07	8.64999999999999	0.307755436990074	1108	8.04615080292175	9.25384919707823
71	WGN07	8.80000000000004	0.307755436990075	1108	8.1961508029218	9.40384919707829
73	WGN07	7.29999999999999	0.307755436990069	1108	6.69615080292176	7.90384919707822
74	WGN07	8.44999999999998	0.307755436990074	1108	7.84615080292174	9.05384919707822
75	WGN07	8.10000000000001	0.307755436990073	1108	7.49615080292177	8.70384919707825
76	WGN07	7.15	0.307755436990064	1108	6.54615080292178	7.75384919707823
77	WGN07	7.89999999999996	0.307755436990075	1108	7.29615080292172	8.50384919707821
78	WGN07	8.60000000000002	0.307755436990079	1108	7.99615080292177	9.20384919707827
79	WGN07	8.25	0.307755436990074	1108	7.64615080292175	8.85384919707824
80	WGN07	8.5	0.30775543699008	1108	7.89615080292174	9.10384919707825
81	WGN07	7.05000000000001	0.30775543699007	1108	6.44615080292178	7.65384919707824
82	WGN07	8.09999999999999	0.307755436990078	1108	7.49615080292175	8.70384919707824
83	WGN07	7.70000000000002	0.307755436990072	1108	7.09615080292178	8.30384919707826
84	WGN07	8.39999999999997	0.307755436990063	1108	7.79615080292175	9.00384919707819
85	WGN07	8	0.307755436990089	1108	7.39615080292173	8.60384919707827
86	WGN07	8.25	0.307755436990069	1108	7.64615080292177	8.85384919707823
87	WGN07	7.80000000000001	0.307755436990071	1108	7.19615080292178	8.40384919707825
88	WGN07	7.40000000000002	0.307755436990065	1108	6.7961508029218	8.00384919707825
89	WGN07	8.19999999999997	0.307755436990069	1108	7.59615080292174	8.8038491970782
90	WGN07	8.19999999999999	0.307755436990066	1108	7.59615080292176	8.80384919707822
91	WGN07	8.94999999999997	0.307755436990071	1108	8.34615080292173	9.5538491970782
92	WGN07	8.05000000000001	0.307755436990068	1108	7.44615080292178	8.65384919707824
93	WGN07	7.59999999999999	0.307755436990076	1108	6.99615080292175	8.20384919707824
94	WGN07	7.64999999999999	0.30775543699008	1108	7.04615080292174	8.25384919707824
95	WGN07	7.99999999999999	0.307755436990069	1108	7.39615080292176	8.60384919707822
96	WGN07	8.05	0.307755436990067	1108	7.44615080292177	8.65384919707822
97	WGN07	8.35	0.307755436990078	1108	7.74615080292175	8.95384919707825
98	WGN07	8.04999999999999	0.307755436990075	1108	7.44615080292175	8.65384919707823
99	WGN07	8.74999999999996	0.30775543699007	1108	8.14615080292173	9.3538491970782
100	WGN07	7.55000000000002	0.307755436990069	1108	6.94615080292179	8.15384919707825
101	WGN07	8.65000000000001	0.307755436990072	1108	8.04615080292177	9.25384919707825
102	WGN07	8.6	0.307755436990074	1108	7.99615080292176	9.20384919707825
103	WGN07	7.75	0.307755436990074	1108	7.14615080292176	8.35384919707824
104	WGN07	7.64999999999997	0.307755436990065	1108	7.04615080292175	8.2538491970782
105	WGN07	7.8	0.307755436990073	1108	7.19615080292176	8.40384919707824
106	WGN07	8.25000000000002	0.307755436990073	1108	7.64615080292178	8.85384919707826
107	WGN07	8.35	0.307755436990072	1108	7.74615080292176	8.95384919707823
108	WGN07	7.85000000000003	0.307755436990063	1108	7.24615080292181	8.45384919707825
109	WGN07	8.35	0.307755436990077	1108	7.74615080292175	8.95384919707825
110	WGN07	8.04999999999999	0.307755436990073	1108	7.44615080292175	8.65384919707823
111	WGN07	8.4	0.30775543699007	1108	7.79615080292176	9.00384919707823
