famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN38	28.3407735934667	0.43724117512777	1101	27.4828535164191	29.1986936705144	 A    
WGN36	30.2910728876195	0.425605586339161	1101	29.4559832432892	31.1261625319498	  B   
WGN63	31.6220699649295	0.40467416406021	1101	30.8280503031072	32.4160896267518	  BC  
WGN07	32.923620613251	0.401642936650903	1101	32.1355485862821	33.7116926402199	   CD 
WGN15	33.7525225681583	0.382986839998705	1101	33.00105605958	34.5039890767366	    D 
WGN46	33.9175303360871	0.398373439012389	1101	33.135873458984	34.6991872131902	    D 
WGN39	33.9483859274975	0.391843285053483	1101	33.1795420023903	34.7172298526046	    D 
WGN45	34.162655801116	0.415275078905565	1101	33.3478358620137	34.9774757402183	    D 
WGN26	34.4528423840075	0.407337421714511	1101	33.653597088503	35.2520876795119	    D 
WGN55	36.5908370287864	0.390369282867989	1101	35.8248852742718	37.356788783301	     E
