plantID3	famID	emmean	SE	df	asymp.LCL	asymp.UCL
1	WGN07	-3.64014374198973e-14	0.174813661364911	Inf	-0.342628480280843	0.34262848028077
2	WGN07	-2.38294356904046e-14	0.174813661364828	Inf	-0.342628480280667	0.342628480280619
3	WGN07	6.15116362378623e-14	0.174813661364817	Inf	-0.34262848028056	0.342628480280683
4	WGN07	-3.66908671674766e-15	0.17481366136483	Inf	-0.342628480280651	0.342628480280644
5	WGN07	-4.34418071575113e-15	0.174813661364822	Inf	-0.342628480280637	0.342628480280628
6	WGN07	-4.46566273160117e-15	0.174813661364826	Inf	-0.342628480280644	0.342628480280635
7	WGN07	-1.03943620060184e-15	0.174813661364823	Inf	-0.342628480280636	0.342628480280634
8	WGN07	1.69900052860309e-15	0.174813661364821	Inf	-0.342628480280628	0.342628480280632
9	WGN07	-8.39732383049352e-16	0.174813661364825	Inf	-0.342628480280639	0.342628480280637
10	WGN07	3.13440416327517e-15	0.174813661364823	Inf	-0.34262848028063	0.342628480280637
11	WGN07	-0.0343035343035364	0.24728808980672	Inf	-0.518979284130414	0.450372215523342
12	WGN07	-0.0343035343035348	0.247288089806716	Inf	-0.518979284130404	0.450372215523334
13	WGN07	-4.59210318887033e-16	0.174813661364826	Inf	-0.34262848028064	0.342628480280639
14	WGN07	1.00049040906349e-15	0.174813661364822	Inf	-0.342628480280631	0.342628480280633
15	WGN07	-7.83012274750173e-16	0.174813661364822	Inf	-0.342628480280632	0.342628480280631
16	WGN07	4.29950257626346e-17	0.174813661364824	Inf	-0.342628480280636	0.342628480280636
17	WGN07	2.41557212319536e-15	0.174813661364822	Inf	-0.342628480280629	0.342628480280634
18	WGN07	2.82054132184256e-16	0.174813661364817	Inf	-0.342628480280623	0.342628480280623
20	WGN07	-0.0343035343035366	0.247288089806719	Inf	-0.518979284130412	0.450372215523339
21	WGN07	9.73142880597877e-15	0.174813661364817	Inf	-0.342628480280613	0.342628480280632
22	WGN07	1.04269986102237e-15	0.174813661364821	Inf	-0.342628480280629	0.342628480280632
23	WGN07	-0.0343035343035361	0.24728808980673	Inf	-0.518979284130433	0.450372215523361
24	WGN07	-0.0343035343035327	0.247288089806715	Inf	-0.518979284130401	0.450372215523336
25	WGN07	-0.0343035343035346	0.24728808980672	Inf	-0.518979284130412	0.450372215523343
26	WGN07	2.02688623596501e-15	0.174813661364821	Inf	-0.342628480280629	0.342628480280633
27	WGN07	-3.74399056429673e-15	0.174813661364822	Inf	-0.342628480280637	0.342628480280629
