plantID3	famID	emmean	SE	df	asymp.LCL	asymp.UCL
1	WGN07	3.05545519441175e-13	0.468265287888735	Inf	-0.917783099471895	0.917783099472506
2	WGN07	1.00000000000044	0.468265287889006	Inf	0.0822169005277045	1.91778309947317
3	WGN07	1.00000000000031	0.468265287888931	Inf	0.0822169005277227	1.91778309947289
4	WGN07	0.500000000000107	0.46826528788899	Inf	-0.417783099472592	1.41778309947281
5	WGN07	0.500000000000138	0.468265287888964	Inf	-0.417783099472511	1.41778309947279
6	WGN07	2.5085854241801e-15	0.46826528788897	Inf	-0.917783099472659	0.917783099472664
7	WGN07	0.499999999999963	0.468265287888963	Inf	-0.417783099472685	1.41778309947261
8	WGN07	0.500000000000053	0.468265287888969	Inf	-0.417783099472606	1.41778309947271
9	WGN07	0.500000000000034	0.468265287888979	Inf	-0.417783099472644	1.41778309947271
10	WGN07	2.29864012787338e-14	0.468265287888978	Inf	-0.917783099472653	0.917783099472699
11	WGN07	0.5	0.468265287888977	Inf	-0.417783099472674	1.41778309947267
12	WGN07	1.63266497254495e-14	0.468265287888982	Inf	-0.917783099472668	0.9177830994727
13	WGN07	0.999999999999992	0.468265287888977	Inf	0.0822169005273171	1.91778309947267
14	WGN07	0.500000000000022	0.468265287888963	Inf	-0.417783099472626	1.41778309947267
15	WGN07	7.38480104022149e-14	0.468265287888969	Inf	-0.917783099472586	0.917783099472733
16	WGN07	2.00000000000004	0.468265287888977	Inf	1.08221690052736	2.91778309947271
17	WGN07	0.499999999999982	0.468265287888978	Inf	-0.417783099472694	1.41778309947266
18	WGN07	0.500000000000005	0.468265287888969	Inf	-0.417783099472655	1.41778309947266
20	WGN07	6.52435744793708e-14	0.468265287888972	Inf	-0.9177830994726	0.917783099472731
21	WGN07	0.500000000000027	0.468265287888975	Inf	-0.417783099472642	1.4177830994727
22	WGN07	-1.1704383813482e-14	0.468265287888976	Inf	-0.917783099472685	0.917783099472662
23	WGN07	1.71179308689802e-14	0.468265287888961	Inf	-0.917783099472627	0.917783099472661
24	WGN07	0.500000000000082	0.468265287888978	Inf	-0.417783099472594	1.41778309947276
25	WGN07	1.50000000000002	0.468265287888975	Inf	0.582216900527354	2.4177830994727
26	WGN07	1.50000000000001	0.468265287888972	Inf	0.582216900527345	2.41778309947267
27	WGN07	1.00000000000003	0.468265287888971	Inf	0.0822169005273652	1.91778309947269
28	WGN07	0.50000000000002	0.468265287888982	Inf	-0.417783099472665	1.41778309947271
29	WGN07	0.500000000000011	0.468265287888976	Inf	-0.417783099472662	1.41778309947268
30	WGN07	7.5263581871483e-14	0.468265287888965	Inf	-0.917783099472576	0.917783099472726
31	WGN07	0.50000000000002	0.468265287888971	Inf	-0.417783099472643	1.41778309947268
32	WGN07	3.73677913458658e-14	0.468265287888977	Inf	-0.917783099472638	0.917783099472713
33	WGN07	0.500000000000011	0.468265287888976	Inf	-0.417783099472662	1.41778309947268
34	WGN07	1.24728662883934e-14	0.468265287888974	Inf	-0.917783099472656	0.917783099472681
35	WGN07	-0.0151245551601192	0.662374397053488	Inf	-1.31335451766639	1.28310540734615
36	WGN07	0.500000000000002	0.468265287888979	Inf	-0.417783099472676	1.41778309947268
37	WGN07	0.50000000000002	0.468265287888976	Inf	-0.417783099472652	1.41778309947269
38	WGN07	1.00000000000005	0.468265287888979	Inf	0.0822169005273681	1.91778309947272
39	WGN07	0.500000000000036	0.468265287888978	Inf	-0.41778309947264	1.41778309947271
40	WGN07	0.500000000000003	0.468265287888979	Inf	-0.417783099472675	1.41778309947268
41	WGN07	-2.09090163146101e-14	0.468265287888959	Inf	-0.917783099472661	0.917783099472619
42	WGN07	0.500000000000068	0.468265287888983	Inf	-0.417783099472617	1.41778309947275
44	WGN07	0.500000000000057	0.468265287888976	Inf	-0.417783099472617	1.41778309947273
46	WGN07	2.05959737857168e-14	0.468265287888978	Inf	-0.917783099472655	0.917783099472697
47	WGN07	2.87826171966765e-14	0.468265287888982	Inf	-0.917783099472655	0.917783099472712
48	WGN07	1.50690570559898e-14	0.468265287888964	Inf	-0.917783099472634	0.917783099472664
49	WGN07	0.500000000000066	0.468265287888974	Inf	-0.417783099472603	1.41778309947274
50	WGN07	-5.16832226372765e-14	0.468265287888965	Inf	-0.917783099472702	0.917783099472599
51	WGN07	2.08890048113711e-14	0.468265287888981	Inf	-0.917783099472662	0.917783099472703
52	WGN07	3.55238204977921e-14	0.468265287888977	Inf	-0.917783099472638	0.917783099472709
53	WGN07	0.500000000000035	0.468265287888974	Inf	-0.417783099472633	1.4177830994727
54	WGN07	-0.0151245551600898	0.662374397053482	Inf	-1.31335451766635	1.28310540734617
55	WGN07	-1.66397262353225e-15	0.468265287888988	Inf	-0.917783099472697	0.917783099472694
56	WGN07	0.500000000000003	0.468265287888974	Inf	-0.417783099472667	1.41778309947267
57	WGN07	1.00000000000006	0.468265287888976	Inf	0.0822169005273834	1.91778309947273
58	WGN07	-7.28409737371619e-15	0.468265287888968	Inf	-0.917783099472664	0.91778309947265
59	WGN07	0.500000000000014	0.468265287888971	Inf	-0.417783099472648	1.41778309947268
60	WGN07	1.00000000000004	0.468265287888983	Inf	0.0822169005273486	1.91778309947272
61	WGN07	3.76328773547143e-14	0.468265287888975	Inf	-0.917783099472632	0.917783099472707
62	WGN07	0.0151245551601332	0.662374397053487	Inf	-1.28310540734613	1.3133545176664
63	WGN07	0.500000000000051	0.468265287888975	Inf	-0.417783099472621	1.41778309947272
64	WGN07	0.500000000000018	0.46826528788897	Inf	-0.417783099472642	1.41778309947268
66	WGN07	1.77604380216804e-14	0.468265287888963	Inf	-0.917783099472629	0.917783099472665
67	WGN07	0.500000000000027	0.468265287888976	Inf	-0.417783099472647	1.4177830994727
68	WGN07	0.500000000000043	0.468265287888973	Inf	-0.417783099472624	1.41778309947271
69	WGN07	3.23769659295178e-14	0.468265287888985	Inf	-0.917783099472658	0.917783099472723
71	WGN07	1.00000000000003	0.468265287888973	Inf	0.0822169005273639	1.9177830994727
73	WGN07	0.99999999999999	0.468265287888985	Inf	0.0822169005273008	1.91778309947268
74	WGN07	2.34930439448087e-14	0.468265287888975	Inf	-0.917783099472647	0.917783099472694
75	WGN07	3.98720725919239e-14	0.468265287888981	Inf	-0.917783099472642	0.917783099472721
76	WGN07	1.99999999999997	0.468265287888968	Inf	1.08221690052731	2.91778309947262
77	WGN07	0.500000000000023	0.46826528788897	Inf	-0.417783099472638	1.41778309947268
78	WGN07	0.499999999999994	0.468265287888977	Inf	-0.417783099472681	1.41778309947267
79	WGN07	2.93929322109832e-14	0.46826528788897	Inf	-0.917783099472632	0.917783099472691
80	WGN07	-1.42475373725309e-14	0.468265287888971	Inf	-0.917783099472677	0.917783099472649
81	WGN07	0.500000000000021	0.468265287888974	Inf	-0.417783099472649	1.41778309947269
82	WGN07	5.65962238088621e-15	0.468265287888979	Inf	-0.917783099472674	0.917783099472685
83	WGN07	0.500000000000018	0.468265287888966	Inf	-0.417783099472635	1.41778309947267
84	WGN07	2.94663614258934e-14	0.468265287888974	Inf	-0.917783099472639	0.917783099472698
85	WGN07	0.500000000000002	0.46826528788898	Inf	-0.417783099472679	1.41778309947268
86	WGN07	0.500000000000008	0.468265287888974	Inf	-0.41778309947266	1.41778309947268
