plantID3	famID	response	SE	df	lower.CL	upper.CL
52	WGN07	99.9967891617134	0.121743496453562	619	95.3800102653179	100
53	WGN07	100	3.68483092183303e-13	619	97.7929006848211	100
54	WGN07	99.9967891617134	0.121743496453855	619	95.3800102653175	100
56	WGN07	99.9967891617134	0.121743496453792	619	95.3800102653177	100
57	WGN07	100	2.47089375982142e-13	619	97.7929006848215	100
58	WGN07	100	1.31560156795551e-15	619	95.8441091980795	100
59	WGN07	100	1.31560156795551e-15	619	95.8441091980801	100
60	WGN07	100	1.31560156795551e-15	619	95.8441091980797	100
61	WGN07	100	3.98831521233587e-13	619	97.7929006848211	100
63	WGN07	100	3.78599235200066e-13	619	97.7929006848211	100
64	WGN07	100	1.31560156795548e-15	619	95.8441091980798	100
66	WGN07	100	3.51622853822023e-13	619	97.7929006848213	100
68	WGN07	99.7493718553308	0.759317632012368	619	96.0841909649821	100
69	WGN07	100	1.31560156795546e-15	619	95.84410919808	100
71	WGN07	100	1.31560156795551e-15	619	95.8441091980797	100
73	WGN07	100	1.31560156795548e-15	619	95.8441091980819	100
74	WGN07	98.7339717240443	1.69788584169337	619	93.2976497716596	100
75	WGN07	100	1.31560156795551e-15	619	95.8441091980796	100
76	WGN07	100	3.98831521233594e-13	619	97.792900684821	100
77	WGN07	100	7.56268574492548e-13	619	97.7929006848204	100
78	WGN07	100	3.71855139855554e-13	619	97.7929006848212	100
79	WGN07	100	4.25807902611613e-13	619	97.7929006848212	100
81	WGN07	100	3.88715378216827e-13	619	97.7929006848211	100
82	WGN07	100	4.494122363174e-13	619	97.792900684821	100
85	WGN07	100	4.32551997956132e-13	619	97.792900684821	100
86	WGN07	100	4.42668140972893e-13	619	97.792900684821	100
87	WGN07	99.7493718553307	0.759317632012387	619	96.0841909649822	100
88	WGN07	100	4.25807902611622e-13	619	97.7929006848211	100
89	WGN07	100	3.28018520116240e-13	619	97.7929006848214	100
90	WGN07	100	1.31560156795554e-15	619	95.8441091980794	100
91	WGN07	98.9999999999995	1.51102300925143	619	93.9134814339377	100
92	WGN07	99.9967891617134	0.121743496453811	619	95.3800102653176	100
93	WGN07	100	1.3156015679555e-15	619	95.8441091980795	100
94	WGN07	99.7493718553307	0.759317632012416	619	96.0841909649821	100
95	WGN07	100	2.36973232965375e-13	619	97.7929006848215	100
97	WGN07	100	1.31560156795549e-15	619	95.8441091980797	100
98	WGN07	100	3.8871537821683e-13	619	97.7929006848211	100
99	WGN07	100	4.05575616578091e-13	619	97.7929006848212	100
100	WGN07	100	1.31560156795548e-15	619	95.8441091980799	100
101	WGN07	100	1.3156015679555e-15	619	95.8441091980788	100
102	WGN07	100	4.15691759594857e-13	619	97.7929006848211	100
103	WGN07	100	3.65111044511045e-13	619	97.7929006848212	100
104	WGN07	100	5.10109094417974e-13	619	97.792900684821	100
105	WGN07	100	4.12319711922603e-13	619	97.7929006848211	100
106	WGN07	100	1.31560156795549e-15	619	95.8441091980794	100
107	WGN07	100	3.68483092183303e-13	619	97.7929006848211	100
108	WGN07	100	4.25807902611622e-13	619	97.7929006848211	100
110	WGN07	99.9967891617134	0.121743496453839	619	95.3800102653177	100
112	WGN07	99.7493718553307	0.75931763201242	619	96.084190964982	100
113	WGN07	100	1.31560156795549e-15	619	95.8441091980797	100
115	WGN07	99.4974746830586	1.0738372933401	619	95.2348733332801	100
116	WGN07	99.7493718553307	0.759317632012411	619	96.084190964982	100
117	WGN07	100	1.31560156795551e-15	619	95.8441091980798	100
118	WGN07	99.9967891617134	0.121743496453801	619	95.3800102653174	100
119	WGN07	100	3.71855139855559e-13	619	97.7929006848211	100
120	WGN07	55.5634721264728	10.6759928269388	619	34.7265541543822	75.4245546349257
121	WGN07	100	5.70805952518557e-13	619	97.7929006848208	100
122	WGN07	98.1555749742193	2.89088965612395	619	88.4221336759641	100
123	WGN07	99.1096120205393	2.0183248087931	619	90.9556556610331	100
124	WGN07	99.1096120205394	2.01832480879303	619	90.9556556610334	100
125	WGN07	100	3.88715378216828e-13	619	97.7929006848211	100
126	WGN07	99.9967891617134	0.121743496453809	619	95.3800102653175	100
127	WGN07	100	4.25807902611618e-13	619	97.7929006848211	100
128	WGN07	89.6574512315648	6.54260211013042	619	73.7089424881278	98.6500255460154
129	WGN07	99.7493718553307	0.759317632012384	619	96.0841909649821	100
130	WGN07	100	3.98831521233589e-13	619	97.7929006848211	100
1	WGN15	10.3425487684275	6.54260211012951	619	1.34997445398075	26.2910575118646
3	WGN15	99.9967891617131	0.121743496459006	619	95.3800102653075	100
5	WGN15	100	3.44041852160703e-12	619	97.7929006848152	100
7	WGN15	99.9967891617132	0.12174349645844	619	95.3800102653085	100
8	WGN15	100	4.43180053724969e-12	619	97.7929006848134	100
9	WGN15	100	4.34075525009883e-12	619	97.7929006848135	100
11	WGN15	100	3.50111537970759e-12	619	97.7929006848151	100
12	WGN15	100	3.7135543830596e-12	619	97.7929006848147	100
13	WGN15	100	1.31560156795549e-15	619	95.84410919807	100
14	WGN15	100	1.3156015679555e-15	619	95.8441091980703	100
15	WGN15	98.8840947364133	2.25694206184627	619	90.2950993383183	100
16	WGN15	100	4.33738320242656e-12	619	97.7929006848136	100
17	WGN15	50.5666334963145	10.7420121882794	619	30.0421030207233	70.9917762068521
18	WGN15	100	1.31560156795548e-15	619	95.8441091980691	100
19	WGN15	100	4.31377886872081e-12	619	97.7929006848136	100
21	WGN15	100	4.36435958380461e-12	619	97.7929006848135	100
22	WGN15	99.7493718553282	0.75931763201624	619	96.0841909649723	100
23	WGN15	100	3.49774333203531e-12	619	97.7929006848151	100
24	WGN15	100	1.31560156795549e-15	619	95.8441091980699	100
25	WGN15	100	1.31560156795551e-15	619	95.844109198071	100
27	WGN15	100	1.31560156795548e-15	619	95.8441091980691	100
28	WGN15	100	3.95296976778966e-12	619	97.7929006848142	100
29	WGN15	99.4974746830543	1.07383729334464	619	95.2348733332672	100
30	WGN15	100	1.31560156795548e-15	619	95.8441091980692	100
31	WGN15	100	1.31560156795549e-15	619	95.8441091980696	100
32	WGN15	99.9967891617131	0.121743496459426	619	95.3800102653067	100
33	WGN15	100	1.31560156795549e-15	619	95.8441091980718	100
34	WGN15	100	1.31560156795551e-15	619	95.8441091980692	100
36	WGN15	100	1.3156015679555e-15	619	95.8441091980702	100
37	WGN15	100	1.31560156795547e-15	619	95.8441091980692	100
39	WGN15	100	4.39470801285489e-12	619	97.7929006848134	100
40	WGN15	100	4.28343043967053e-12	619	97.7929006848136	100
41	WGN15	100	1.3156015679555e-15	619	95.8441091980707	100
44	WGN15	100	4.07436348399075e-12	619	97.792900684814	100
47	WGN15	100	1.31560156795548e-15	619	95.8441091980701	100
48	WGN15	100	1.31560156795548e-15	619	95.8441091980698	100
50	WGN15	100	4.00692253054567e-12	619	97.7929006848142	100
51	WGN15	100	1.31560156795551e-15	619	95.8441091980713	100
52	WGN15	100	3.86192448063876e-12	619	97.7929006848144	100
54	WGN15	99.9967891617131	0.121743496459621	619	95.3800102653064	100
55	WGN15	99.7493718553283	0.759317632016012	619	96.0841909649728	100
56	WGN15	100	4.15529262812486e-12	619	97.7929006848139	100
59	WGN15	100	4.40482415587162e-12	619	97.7929006848135	100
61	WGN15	100	3.87541267132779e-12	619	97.7929006848144	100
62	WGN15	100	1.31560156795547e-15	619	95.8441091980697	100
63	WGN15	100	1.3156015679555e-15	619	95.8441091980705	100
64	WGN15	100	1.3156015679555e-15	619	95.8441091980701	100
67	WGN15	100	3.8754126713278e-12	619	97.7929006848144	100
68	WGN15	100	1.3156015679555e-15	619	95.8441091980706	100
70	WGN15	98.542258696953	1.82014072171252	619	92.8778578521909	100
71	WGN15	100	1.3156015679555e-15	619	95.8441091980703	100
73	WGN15	100	1.31560156795548e-15	619	95.8441091980698	100
74	WGN15	100	1.31560156795551e-15	619	95.8441091980708	100
75	WGN15	100	4.05413119795726e-12	619	97.792900684814	100
77	WGN15	100	1.31560156795549e-15	619	95.84410919807	100
78	WGN15	100	4.10471191304104e-12	619	97.792900684814	100
79	WGN15	100	1.31560156795547e-15	619	95.8441091980699	100
80	WGN15	100	1.31560156795548e-15	619	95.8441091980696	100
81	WGN15	100	3.92936543408382e-12	619	97.7929006848143	100
84	WGN15	100	4.03727095959597e-12	619	97.7929006848141	100
85	WGN15	100	4.25308201062025e-12	619	97.7929006848137	100
86	WGN15	100	1.31560156795548e-15	619	95.8441091980695	100
87	WGN15	96.8036609449639	3.77933890294824	619	85.4953521115349	100
88	WGN15	99.9967891617131	0.121743496458906	619	95.3800102653077	100
89	WGN15	99.7493718553284	0.759317632015925	619	96.084190964973	100
90	WGN15	100	1.31560156795549e-15	619	95.8441091980698	100
91	WGN15	99.9967891617131	0.121743496459212	619	95.3800102653071	100
93	WGN15	100	4.32389501173754e-12	619	97.7929006848136	100
94	WGN15	100	3.66634571564803e-12	619	97.7929006848148	100
97	WGN15	100	1.31560156795546e-15	619	95.8441091980696	100
99	WGN15	97.4341649025176	2.40117318468725	619	90.6944828666864	99.9861704234529
101	WGN15	100	4.02378276890699e-12	619	97.7929006848141	100
102	WGN15	99.1096120205344	2.01832480879862	619	90.955655661018	100
103	WGN15	100	1.31560156795554e-15	619	95.8441091980717	100
107	WGN15	100	1.3156015679555e-15	619	95.8441091980703	100
109	WGN15	100	1.31560156795549e-15	619	95.84410919807	100
110	WGN15	99.9967891617131	0.121743496458993	619	95.3800102653074	100
115	WGN15	100	1.31560156795549e-15	619	95.8441091980695	100
118	WGN15	100	1.31560156795549e-15	619	95.84410919807	100
119	WGN15	100	1.31560156795549e-15	619	95.8441091980699	100
120	WGN15	99.9967891617131	0.121743496459278	619	95.380010265307	100
121	WGN15	100	1.31560156795549e-15	619	95.8441091980696	100
122	WGN15	79.5447666999326	8.66665584849877	619	60.4345851936633	93.4727831022362
123	WGN15	98.7339717240387	1.69788584169708	619	93.2976497716471	100
124	WGN15	98.7339717240385	1.69788584169718	619	93.2976497716468	100
125	WGN15	100	4.21936153389764e-12	619	97.7929006848138	100
126	WGN15	100	4.24633791527573e-12	619	97.7929006848137	100
127	WGN15	100	1.31560156795547e-15	619	95.8441091980698	100
128	WGN15	100	4.21261743855314e-12	619	97.7929006848138	100
130	WGN15	100	4.14854853278035e-12	619	97.7929006848139	100
1	WGN26	100	2.94298043393681e-13	619	97.7929006848217	100
3	WGN26	100	1.31560156795549e-15	619	95.8441091980796	100
4	WGN26	100	1.31560156795548e-15	619	95.8441091980796	100
5	WGN26	100	4.89876808384458e-13	619	97.7929006848209	100
6	WGN26	99.9967891617134	0.121743496453901	619	95.3800102653175	100
7	WGN26	100	4.46040188645149e-13	619	97.792900684821	100
8	WGN26	99.9967891617134	0.121743496453973	619	95.3800102653173	100
9	WGN26	100	1.31560156795547e-15	619	95.8441091980796	100
11	WGN26	98.7339717240442	1.69788584169337	619	93.2976497716596	100
12	WGN26	99.9967891617134	0.121743496453842	619	95.3800102653175	100
13	WGN26	100	4.42668140972897e-13	619	97.792900684821	100
14	WGN26	99.9967891617134	0.121743496453886	619	95.3800102653176	100
15	WGN26	100	4.73016570023183e-13	619	97.792900684821	100
17	WGN26	99.7493718553307	0.759317632012458	619	96.0841909649819	100
18	WGN26	100	4.52784283989659e-13	619	97.792900684821	100
19	WGN26	99.7493718553307	0.759317632012429	619	96.084190964982	100
20	WGN26	90.3374114271735	6.34781251580558	619	74.7005491709103	98.89907393638
21	WGN26	98.7339717240441	1.69788584169348	619	93.2976497716592	100
22	WGN26	98.8840947364179	2.25694206184164	619	90.2950993383315	100
23	WGN26	100	1.31560156795549e-15	619	95.8441091980796	100
24	WGN26	95.2441000603978	4.57276541109209	619	82.5602526724537	99.9921123519062
25	WGN26	99.9967891617134	0.121743496453468	619	95.3800102653183	100
27	WGN26	100	5.64061857174052e-13	619	97.7929006848208	100
28	WGN26	99.9967891617134	0.121743496453453	619	95.3800102653184	100
30	WGN26	99.9967891617134	0.121743496454002	619	95.3800102653173	100
31	WGN26	96.2575313952377	2.88237128823276	619	88.6387554070718	99.7925087488332
34	WGN26	100	5.57317761829537e-13	619	97.7929006848209	100
35	WGN26	95.6152593375712	3.10948910848291	619	87.5854018569009	99.6180205124165
36	WGN26	100	6.78711478030701e-13	619	97.7929006848205	100
38	WGN26	100	4.76388617695433e-13	619	97.792900684821	100
39	WGN26	97.3716556369829	2.42946636228703	619	90.57999060916	99.9811627161963
40	WGN26	100	4.52784283989655e-13	619	97.792900684821	100
41	WGN26	100	3.71855139855556e-13	619	97.7929006848211	100
42	WGN26	99.7493718553307	0.759317632012499	619	96.0841909649818	100
43	WGN26	98.989794855663	1.51863526402441	619	93.8889984035311	100
44	WGN26	97.4341649025247	2.40117318468392	619	90.6944828666998	99.9861704234534
45	WGN26	100	4.59528379334169e-13	619	97.792900684821	100
46	WGN26	100	4.73016570023184e-13	619	97.792900684821	100
47	WGN26	100	1.31560156795548e-15	619	95.8441091980797	100
49	WGN26	90.3374114271737	6.34781251580537	619	74.7005491709111	98.89907393638
50	WGN26	99.7493718553307	0.759317632012487	619	96.0841909649818	100
51	WGN26	99.7493718553307	0.759317632012458	619	96.0841909649819	100
52	WGN26	100	4.62900427006419e-13	619	97.792900684821	100
53	WGN26	100	4.56156331661915e-13	619	97.792900684821	100
54	WGN26	100	4.46040188645146e-13	619	97.792900684821	100
55	WGN26	99.7493718553307	0.759317632012488	619	96.0841909649818	100
56	WGN26	100	4.05575616578093e-13	619	97.7929006848211	100
57	WGN26	98.7339717240441	1.69788584169345	619	93.2976497716593	100
58	WGN26	99.7493718553307	0.759317632012473	619	96.0841909649819	100
60	WGN26	100	4.76388617695435e-13	619	97.792900684821	100
62	WGN26	100	5.13481142090239e-13	619	97.7929006848209	100
64	WGN26	100	3.78599235200057e-13	619	97.7929006848212	100
65	WGN26	99.9967891617134	0.12174349645359	619	95.3800102653182	100
66	WGN26	100	4.69644522350928e-13	619	97.792900684821	100
67	WGN26	100	4.66272474678673e-13	619	97.792900684821	100
68	WGN26	85.4024096691306	7.58611067459645	619	67.8380871524971	96.7571339226614
69	WGN26	81.622776601681	5.88164908652866	619	68.8469377483431	91.6068311117548
70	WGN26	99.9967891617134	0.121743496453888	619	95.3800102653175	100
71	WGN26	100	1.31560156795551e-15	619	95.8441091980794	100
72	WGN26	100	1.3156015679555e-15	619	95.8441091980795	100
73	WGN26	99.7493718553307	0.759317632012426	619	96.084190964982	100
74	WGN26	99.9967891617134	0.121743496453886	619	95.3800102653176	100
75	WGN26	100	4.19063807267113e-13	619	97.7929006848211	100
77	WGN26	100	4.62900427006414e-13	619	97.792900684821	100
78	WGN26	100	1.31560156795547e-15	619	95.8441091980798	100
79	WGN26	100	1.31560156795552e-15	619	95.8441091980794	100
80	WGN26	100	4.66272474678675e-13	619	97.792900684821	100
81	WGN26	100	1.31560156795551e-15	619	95.8441091980795	100
82	WGN26	100	1.31560156795548e-15	619	95.8441091980783	100
83	WGN26	100	1.3156015679555e-15	619	95.8441091980794	100
85	WGN26	100	1.3156015679555e-15	619	95.8441091980794	100
86	WGN26	100	1.31560156795551e-15	619	95.8441091980795	100
87	WGN26	100	4.93248856056706e-13	619	97.792900684821	100
88	WGN26	97.4341649025248	2.40117318468394	619	90.6944828666997	99.9861704234534
89	WGN26	100	4.66272474678678e-13	619	97.792900684821	100
90	WGN26	99.9967891617134	0.121743496453814	619	95.3800102653177	100
91	WGN26	100	4.76388617695433e-13	619	97.792900684821	100
92	WGN26	100	1.31560156795549e-15	619	95.8441091980796	100
93	WGN26	99.4974746830579	1.07383729334084	619	95.2348733332779	100
94	WGN26	100	5.10109094417978e-13	619	97.7929006848209	100
95	WGN26	96.0977222864633	2.94082454326454	619	88.3729039198155	99.7528506015221
96	WGN26	100	1.3156015679555e-15	619	95.8441091980796	100
97	WGN26	68.1662479035504	7.07427747415717	619	53.676882779633	81.0518244951766
98	WGN26	99.7493718553307	0.759317632012416	619	96.084190964982	100
99	WGN26	98.7339717240441	1.69788584169354	619	93.297649771659	100
100	WGN26	100	4.66272474678673e-13	619	97.792900684821	100
101	WGN26	50.5666334963379	10.7420121882793	619	30.0421030207448	70.9917762068732
103	WGN26	99.9967891617134	0.121743496453984	619	95.3800102653172	100
104	WGN26	99.9967891617134	0.121743496453954	619	95.3800102653174	100
105	WGN26	98.7339717240442	1.6978858416934	619	93.2976497716595	100
106	WGN26	99.9967891617134	0.121743496453927	619	95.3800102653173	100
108	WGN26	100	1.31560156795548e-15	619	95.8441091980796	100
109	WGN26	100	4.5952837933417e-13	619	97.792900684821	100
111	WGN26	97.9583152331264	2.14767458668122	619	91.6859709384457	100
112	WGN26	96.6630318022304	2.72746835507643	619	89.3260658929277	99.8803998901396
113	WGN26	100	1.31560156795548e-15	619	95.8441091980793	100
114	WGN26	100	4.19063807267112e-13	619	97.7929006848211	100
115	WGN26	95.2441000603984	4.57276541109183	619	82.5602526724547	99.9921123519062
118	WGN26	99.7493718553307	0.759317632012458	619	96.0841909649819	100
119	WGN26	100	4.25807902611624e-13	619	97.792900684821	100
121	WGN26	100	4.6964452235093e-13	619	97.792900684821	100
122	WGN26	100	5.43829571140518e-13	619	97.7929006848209	100
123	WGN26	98.1555749742197	2.89088965612361	619	88.4221336759653	100
125	WGN26	100	1.31560156795552e-15	619	95.8441091980794	100
126	WGN26	99.9967891617134	0.121743496453906	619	95.3800102653175	100
127	WGN26	100	4.7301657002318e-13	619	97.792900684821	100
128	WGN26	99.9967891617134	0.121743496453903	619	95.3800102653174	100
129	WGN26	100	4.69644522350934e-13	619	97.7929006848209	100
130	WGN26	100	1.3156015679555e-15	619	95.8441091980796	100
1	WGN36	99.9967891617134	0.12174349645301	619	95.3800102653182	100
2	WGN36	100	2.90925995721447e-13	619	97.7929006848214	100
4	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
5	WGN36	100	1.31560156795549e-15	619	95.8441091980801	100
6	WGN36	100	1.31560156795551e-15	619	95.8441091980799	100
7	WGN36	99.9967891617134	0.121743496453712	619	95.3800102653178	100
8	WGN36	100	2.77437805032435e-13	619	97.7929006848213	100
9	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
10	WGN36	100	2.80809852704685e-13	619	97.7929006848214	100
11	WGN36	100	1.31560156795549e-15	619	95.8441091980799	100
12	WGN36	100	3.01042138738214e-13	619	97.7929006848213	100
13	WGN36	98.7339717240444	1.69788584169324	619	93.2976497716601	100
14	WGN36	100	3.07786234082716e-13	619	97.7929006848214	100
15	WGN36	99.7493718553308	0.759317632012293	619	96.0841909649823	100
16	WGN36	100	2.74065757360179e-13	619	97.7929006848214	100
17	WGN36	99.7493718553308	0.759317632012288	619	96.0841909649824	100
18	WGN36	100	1.31560156795549e-15	619	95.8441091980801	100
19	WGN36	60.5545430072243	10.5006307695261	619	39.6141562643352	79.6436582536806
20	WGN36	92.6975711163333	3.95113006174897	619	83.1680803799379	98.4575506539035
21	WGN36	93.301270189221	3.79658816006024	619	84.0441421171058	98.7355901100974
22	WGN36	97.4341649025252	2.40117318468371	619	90.6944828667007	99.9861704234535
23	WGN36	100	2.94298043393706e-13	619	97.7929006848213	100
24	WGN36	100	3.41506710805263e-13	619	97.7929006848212	100
26	WGN36	98.9999999999995	1.51102300925135	619	93.9134814339381	100
28	WGN36	96.0977222864636	2.94082454326443	619	88.372903919816	99.7528506015222
30	WGN36	100	3.1453032942723e-13	619	97.7929006848213	100
31	WGN36	99.7493718553308	0.759317632012354	619	96.0841909649822	100
33	WGN36	100	1.15579516764225e-13	619	97.7929006848217	100
34	WGN36	99.7493718553309	0.759317632012158	619	96.0841909649827	100
35	WGN36	100	1.93136613226074e-13	619	97.7929006848215	100
36	WGN36	97.4341649025253	2.40117318468369	619	90.6944828667007	99.9861704234535
37	WGN36	99.9967891617134	0.121743496453673	619	95.3800102653179	100
38	WGN36	99.9967891617134	0.121743496453688	619	95.3800102653178	100
39	WGN36	100	2.87553948049195e-13	619	97.7929006848213	100
40	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
41	WGN36	100	1.31560156795549e-15	619	95.8441091980798	100
42	WGN36	100	2.70693709687923e-13	619	97.7929006848214	100
43	WGN36	99.7493718553308	0.75931763201228	619	96.0841909649824	100
44	WGN36	100	1.31560156795551e-15	619	95.84410919808	100
45	WGN36	100	1.31560156795547e-15	619	95.8441091980801	100
46	WGN36	99.7493718553308	0.759317632012298	619	96.0841909649823	100
47	WGN36	100	2.97670091065957e-13	619	97.7929006848214	100
48	WGN36	99.7493718553308	0.759317632012299	619	96.0841909649823	100
49	WGN36	100	3.51622853822028e-13	619	97.7929006848212	100
51	WGN36	100	3.01042138738211e-13	619	97.7929006848213	100
52	WGN36	100	2.94298043393702e-13	619	97.7929006848214	100
54	WGN36	100	3.04414186410465e-13	619	97.7929006848213	100
55	WGN36	98.884094736418	2.25694206184151	619	90.2950993383318	100
56	WGN36	96.0977222864636	2.94082454326443	619	88.372903919816	99.7528506015222
57	WGN36	98.7339717240444	1.6978858416933	619	93.2976497716598	100
58	WGN36	98.9897948556632	1.51863526402428	619	93.8889984035315	100
59	WGN36	99.7493718553308	0.759317632012297	619	96.0841909649823	100
60	WGN36	98.9897948556632	1.51863526402425	619	93.8889984035316	100
62	WGN36	99.7493718553308	0.759317632012276	619	96.0841909649824	100
64	WGN36	100	3.14530329427226e-13	619	97.7929006848213	100
65	WGN36	100	3.2464647244399e-13	619	97.7929006848213	100
66	WGN36	99.9967891617134	0.121743496453663	619	95.3800102653179	100
68	WGN36	100	1.31560156795548e-15	619	95.8441091980801	100
69	WGN36	100	1.3156015679555e-15	619	95.8441091980801	100
70	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
71	WGN36	100	1.31560156795549e-15	619	95.8441091980801	100
72	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
74	WGN36	100	2.90925995721453e-13	619	97.7929006848213	100
75	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
76	WGN36	100	2.74065757360177e-13	619	97.7929006848214	100
77	WGN36	100	2.77437805032431e-13	619	97.7929006848214	100
78	WGN36	100	2.8418190037694e-13	619	97.7929006848214	100
79	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
81	WGN36	100	2.40345280637634e-13	619	97.7929006848214	100
82	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
83	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
84	WGN36	100	2.90925995721449e-13	619	97.7929006848213	100
85	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
86	WGN36	100	2.94298043393703e-13	619	97.7929006848213	100
88	WGN36	97.4341649025251	2.40117318468375	619	90.6944828667005	99.9861704234535
89	WGN36	100	2.77437805032431e-13	619	97.7929006848214	100
90	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
92	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
94	WGN36	99.9967891617134	0.121743496453674	619	95.3800102653178	100
95	WGN36	100	2.94298043393704e-13	619	97.7929006848213	100
96	WGN36	99.7493718553308	0.759317632012369	619	96.0841909649822	100
97	WGN36	98.7339717240444	1.69788584169327	619	93.2976497716599	100
98	WGN36	98.7339717240444	1.69788584169329	619	93.2976497716599	100
100	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
102	WGN36	99.9967891617134	0.121743496453677	619	95.3800102653179	100
104	WGN36	100	2.74065757360178e-13	619	97.7929006848214	100
105	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
106	WGN36	100	2.97670091065956e-13	619	97.7929006848214	100
109	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
110	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
112	WGN36	100	1.3156015679555e-15	619	95.84410919808	100
116	WGN36	99.9967891617134	0.12174349645373	619	95.3800102653178	100
117	WGN36	100	2.94298043393703e-13	619	97.7929006848214	100
118	WGN36	99.497474683058	1.0738372933407	619	95.2348733332783	100
120	WGN36	96.0609040895825	2.95409932132924	619	88.3120266126902	99.7433419715707
121	WGN36	99.4974746830581	1.07383729334067	619	95.2348733332784	100
122	WGN36	100	3.14530329427229e-13	619	97.7929006848213	100
123	WGN36	99.4974746830581	1.07383729334067	619	95.2348733332784	100
124	WGN36	100	2.97670091065958e-13	619	97.7929006848213	100
125	WGN36	98.7339717240444	1.69788584169331	619	93.2976497716598	100
126	WGN36	98.9999999999996	1.51102300925127	619	93.9134814339383	100
127	WGN36	99.7493718553308	0.759317632012311	619	96.0841909649823	100
128	WGN36	100	1.31560156795549e-15	619	95.84410919808	100
129	WGN36	99.9967891617134	0.121743496453535	619	95.3800102653182	100
130	WGN36	100	2.97670091065959e-13	619	97.7929006848213	100
1	WGN38	99.7493718553308	0.759317632012315	619	96.0841909649819	100
3	WGN38	100	1.3156015679555e-15	619	95.8441091980797	100
4	WGN38	100	1.3156015679555e-15	619	95.8441091980797	100
5	WGN38	100	3.54994901494283e-13	619	97.7929006848212	100
6	WGN38	100	1.31560156795549e-15	619	95.8441091980797	100
7	WGN38	100	3.44878758477518e-13	619	97.7929006848212	100
8	WGN38	100	3.85343330544568e-13	619	97.7929006848212	100
