plantID3	famID	response	SE	df	lower.CL	upper.CL
32	WGN15	67.5249921620724	5.1170259994123	1114	57.1603825678592	77.0870826593899
33	WGN15	72.5353779278537	4.87722142385286	1114	62.5229714066566	81.5158255770803
34	WGN15	27.1732438006908	4.86101482902396	1114	18.2310234952772	37.1607660155554
35	WGN15	77.5494935745866	4.55945857359648	1114	68.0409971103376	85.7964205899623
36	WGN15	70.0000000000126	5.00749319149944	1114	59.7919926803232	79.2921505940903
37	WGN15	72.8267561993292	4.86101482902292	1114	62.8392339844662	81.7689765047403
38	WGN15	60.0525170247803	5.35206079214222	1114	49.4013646189348	70.2433361643026
39	WGN15	83.1734976624772	4.08789872345265	1114	74.454404793928	90.3734819837152
40	WGN15	87.6084148543927	3.60036941751612	1114	79.7370455044967	93.7575882200903
41	WGN15	82.3788386030755	4.1632818871374	1114	73.5311621887598	89.7437961622861
43	WGN15	70.1204006516841	5.00173063577598	1114	59.9208568478784	79.398574242548
44	WGN15	87.6084148543901	3.60036941751638	1114	79.7370455044937	93.7575882200883
45	WGN15	29.8795993483379	5.00173063577701	1114	20.6014257574714	40.079143152145
46	WGN15	91.0251167093161	3.12324279797547	1114	84.0045293144317	96.1670476513403
47	WGN15	47.4968612470213	5.45677201430899	1114	36.9293053959866	58.1790429211587
48	WGN15	65.0831954163629	5.20909646515993	1114	54.5952240205148	74.8804645139218
50	WGN15	90.0000000000053	3.27817379885986	1114	82.7012182955787	95.4670682532097
51	WGN15	77.5494935745851	4.55945857359652	1114	68.0409971103361	85.796420589961
52	WGN15	82.5708022183418	4.14536399719421	1114	73.7536184088415	89.8964766143314
53	WGN15	75.1691251538354	4.7209182333952	1114	65.4007528525315	83.7849318276451
54	WGN15	37.4832969418893	5.28965862397357	1114	27.4704019602712	48.0693672574197
55	WGN15	92.5076669326217	2.87678974470127	1114	85.9330026447695	97.1357845879602
56	WGN15	52.5286833144261	5.45663138204815	1114	41.8461905860937	63.0953804617357
57	WGN15	32.4750078379509	5.11702599941323	1114	22.912917340631	42.8396174321654
58	WGN15	95.000000000005	2.38153805143163	1114	89.3325736925505	98.6067486748345
59	WGN15	90.0000000000075	3.2781737988596	1114	82.7012182955812	95.4670682532113
60	WGN15	91.5605519132672	3.03753956916714	1114	84.6945775379928	96.5233507390481
61	WGN15	96.5173015196952	2.00341648905011	1114	91.5513741029514	99.3530697637345
62	WGN15	50.0000000000102	5.46362299810099	1114	39.3617917019817	60.6382082980382
63	WGN15	77.549493574585	4.55945857359652	1114	68.040997110336	85.7964205899609
64	WGN15	65.0831954163618	5.2090964651598	1114	54.595224020514	74.8804645139205
65	WGN15	72.5353779278557	4.87722142385271	1114	62.5229714066588	81.5158255770819
66	WGN15	65.0831954163612	5.2090964651598	1114	54.5952240205135	74.8804645139199
67	WGN15	60.0000000000113	5.35323539691296	1114	49.347762975564	70.1943086616525
68	WGN15	55.0254481002717	5.43595604720102	1114	44.326045300318	65.4947213781332
69	WGN15	67.5249921620718	5.11702599941234	1114	57.1603825678585	77.0870826593894
70	WGN15	62.5167030581328	5.28965862397277	1114	51.9306327426035	72.5295980397489
71	WGN15	39.7845178155488	5.34837504431477	1114	29.6046065059363	50.4322250283608
72	WGN15	19.7606598088505	4.35116062052275	1114	11.9808971316915	28.9251676406148
73	WGN15	90.0000000000073	3.27817379885965	1114	82.701218295581	95.4670682532112
74	WGN15	55.0000000000127	5.43623624419738	1114	44.3006342994494	65.4704015191727
75	WGN15	17.429197781676	4.14536399719576	1114	10.1035233856829	26.2463815911789
77	WGN15	90.0000000000059	3.27817379885985	1114	82.7012182955792	95.4670682532102
78	WGN15	94.5107258321899	2.48890735261875	1114	88.6454436209624	98.3377356626554
79	WGN15	82.3788386030719	4.16328188713766	1114	73.5311621887558	89.7437961622831
80	WGN15	82.5708022183408	4.14536399719424	1114	73.7536184088404	89.8964766143304
81	WGN15	80.0000000000083	4.3708983984802	1114	70.8025408173784	87.8236740942212
82	WGN15	55.0000000000129	5.43623624419732	1114	44.3006342994497	65.4704015191728
83	WGN15	82.5708022183419	4.1453639971942	1114	73.7536184088416	89.8964766143314
84	WGN15	72.5353779278545	4.87722142385276	1114	62.5229714066575	81.5158255770808
85	WGN15	85.0000000000087	3.9018072601471	1114	76.6014250482705	91.7958256819272
86	WGN15	75.1691251538326	4.72091823339532	1114	65.4007528525284	83.7849318276425
87	WGN15	44.9745518997518	5.43595604720123	1114	34.5052786218893	55.6739546997053
88	WGN15	87.6084148543897	3.6003694175164	1114	79.7370455044933	93.7575882200879
89	WGN15	57.5096097971057	5.40164812943649	1114	46.8201294632795	67.8552037989622
90	WGN15	24.2912673691032	4.68607025381734	1114	15.7556681979526	34.0041423246008
91	WGN15	97.5246140987572	1.69781081963543	1114	93.1306669573817	99.7422743674118
92	WGN15	42.4903902029183	5.40164812943684	1114	32.1447962010605	53.1798705367446
93	WGN15	52.5031387530023	5.45677201430878	1114	41.8209570788647	63.0706946040361
94	WGN15	80.2393401911697	4.35116062052107	1114	71.0748323594082	88.019102868325
95	WGN15	52.5286833144271	5.45663138204816	1114	41.8461905860947	63.0953804617366
96	WGN15	75.1356873312081	6.68089171317602	1114	61.0800279870572	86.8970692024705
97	WGN15	50.0000000000126	5.46362299810118	1114	39.3617917019836	60.6382082980409
98	WGN15	52.5286833144287	5.45663138204826	1114	41.8461905860961	63.0953804617384
99	WGN15	42.490390202918	5.40164812943681	1114	32.1447962010604	53.1798705367443
100	WGN15	57.5878849641376	5.40034181850231	1114	46.8991559244979	67.9291432298989
101	WGN15	9.39962512990024	3.18882718860728	1114	4.12026989866944	16.5381866804865
102	WGN15	60.0525170247808	5.35206079214213	1114	49.4013646189355	70.243336164303
103	WGN15	85.0000000000096	3.90180726014702	1114	76.6014250482715	91.7958256819279
104	WGN15	96.0609040895879	2.12560387250746	1114	90.8675157542076	99.1450329850595
106	WGN15	75.00000000001	4.73163631305585	1114	65.214630909661	83.6405481833448
107	WGN15	60.0000000000114	5.35323539691297	1114	49.3477629755641	70.1943086616526
108	WGN15	57.5096097971058	5.40164812943644	1114	46.8201294632797	67.8552037989622
109	WGN15	85.0000000000087	3.90180726014711	1114	76.6014250482704	91.7958256819272
110	WGN15	92.0000000000059	2.96448752612012	1114	85.2662033096001	96.8104975666283
111	WGN15	75.0000000000111	4.73163631305585	1114	65.214630909662	83.6405481833458
112	WGN15	62.5167030581342	5.28965862397291	1114	51.9306327426045	72.5295980397504
113	WGN15	85.3553390593351	3.86336487180321	1114	77.023479205532	92.0681776599506
114	WGN15	12.3915851456262	3.60036941751843	1114	6.24241177992367	20.2629544955262
115	WGN15	90.0000000000073	3.27817379885965	1114	82.7012182955809	95.4670682532112
116	WGN15	70.1204006516844	5.00173063577598	1114	59.9208568478788	79.3985742425484
117	WGN15	81.0260156281338	4.28452055887198	1114	71.9732504637923	88.6580115383784
118	WGN15	77.5494935745848	4.55945857359654	1114	68.0409971103358	85.7964205899608
119	WGN15	93.3135224943275	2.72949124755551	1114	87.0072115797271	97.636384364611
120	WGN15	85.000000000009	3.90180726014709	1114	76.6014250482707	91.7958256819275
121	WGN15	52.5031387530028	5.45677201430875	1114	41.8209570788653	63.0706946040366
122	WGN15	75.0000000000096	4.73163631305581	1114	65.2146309096607	83.6405481833443
123	WGN15	65.0000000000119	5.21196415965152	1114	54.5083497995797	74.8047576562353
124	WGN15	67.5249921620715	5.11702599941234	1114	57.1603825678582	77.0870826593891
125	WGN15	97.524614098756	1.6978108196358	1114	93.1306669573798	99.7422743674114
126	WGN15	52.5031387530034	5.45677201430883	1114	41.8209570788657	63.0706946040373
127	WGN15	85.3553390593351	3.86336487180322	1114	77.023479205532	92.0681776599506
128	WGN15	27.1732438006933	4.86101482902418	1114	18.2310234952793	37.1607660155583
129	WGN15	60.0525170247808	5.35206079214215	1114	49.4013646189354	70.2433361643029
130	WGN15	57.5096097971053	5.40164812943641	1114	46.8201294632792	67.8552037989616
1	WGN26	67.7296313616512	5.10860164992405	1114	57.3767392950783	77.2706333219656
3	WGN26	64.9999999999991	5.21196415965193	1114	54.5083497995663	74.8047576562235
4	WGN26	94.5107258321832	2.48890735262015	1114	88.6454436209531	98.3377356626515
5	WGN26	49.9999999999986	5.4636229981012	1114	39.36179170197	60.6382082980273
6	WGN26	85.3553390593266	3.86336487180415	1114	77.023479205522	92.0681776599442
7	WGN26	67.5249921620593	5.11702599941288	1114	57.1603825678452	77.0870826593782
8	WGN26	90.6003748701063	3.18882718860634	1114	83.4618133195217	95.8797301013351
9	WGN26	80.2393401911588	4.35116062052193	1114	71.074832359396	88.0191028683161
10	WGN26	94.5107258321832	2.48890735262015	1114	88.6454436209531	98.3377356626515
11	WGN26	74.9999999999986	4.73163631305655	1114	65.2146309096484	83.640548183335
12	WGN26	87.6084148543805	3.60036941751748	1114	79.7370455044823	93.7575882200811
13	WGN26	69.999999999999	5.00749319150009	1114	59.7919926803087	79.2921505940783
14	WGN26	94.7213595499962	2.44340648543703	1114	88.9398492192991	98.4549519845766
15	WGN26	89.3315580778105	3.37336762946207	1114	81.8627296013742	94.9992829545307
17	WGN26	49.9999999999986	5.46362299810123	1114	39.3617917019699	60.6382082980273
18	WGN26	62.5167030581214	5.28965862397324	1114	51.9306327425914	72.5295980397385
19	WGN26	65.0831954163493	5.20909646516034	1114	54.5952240205008	74.8804645139093
20	WGN26	70.1436297352244	7.07352175208917	1114	55.5571749416854	82.8914606107153
21	WGN26	75.1691251538229	4.72091823339601	1114	65.4007528525176	83.7849318276344
22	WGN26	72.5353779278434	4.8772214238535	1114	62.5229714066452	81.5158255770714
23	WGN26	82.5708022183305	4.14536399719517	1114	73.7536184088286	89.8964766143223
24	WGN26	70.1204006516726	5.00173063577657	1114	59.9208568478661	79.398574242538
25	WGN26	92.0000000000001	2.96448752612118	1114	85.2662033095923	96.8104975666246
26	WGN26	93.3135224943191	2.72949124755698	1114	87.0072115797162	97.6363843646058
27	WGN26	97.5246140987523	1.69781081963704	1114	93.1306669573738	99.7422743674102
28	WGN26	87.608414854381	3.60036941751745	1114	79.7370455044828	93.7575882200815
29	WGN26	72.5353779278435	4.87722142385344	1114	62.5229714066454	81.5158255770714
30	WGN26	60.0525170247687	5.35206079214236	1114	49.4013646189232	70.2433361642915
31	WGN26	49.9999999999991	5.46362299810126	1114	39.3617917019703	60.6382082980278
32	WGN26	92.6975711163339	2.8430111673632	1114	86.1843288963734	97.255570452587
33	WGN26	64.8503292665771	7.37971848140857	1114	49.9138296815774	78.4313546426427
34	WGN26	63.5748005572163	5.25840694063805	1114	53.0253536826585	73.5026188123164
35	WGN26	52.5031387529893	5.45677201430894	1114	41.8209570788518	63.0706946040237
36	WGN26	62.653011044102	5.28578495566032	1114	52.0713621749638	72.6552426500416
38	WGN26	95	2.38153805143278	1114	89.3325736925433	98.6067486748318
39	WGN26	62.5167030581205	5.28965862397328	1114	51.9306327425904	72.5295980397378
40	WGN26	85.355339059327	3.8633648718042	1114	77.0234792055222	92.0681776599446
41	WGN26	81.0260156281237	4.2845205588729	1114	71.9732504637806	88.6580115383703
42	WGN26	93.5089611968187	2.69212015192644	1114	87.2709406139006	97.7545830429141
43	WGN26	67.5249921620589	5.1170259994128	1114	57.160382567845	77.0870826593777
44	WGN26	82.5708022183314	4.14536399719512	1114	73.7536184088296	89.896476614323
45	WGN26	77.5494935745742	4.55945857359741	1114	68.0409971103237	85.796420589952
46	WGN26	92.6975711163339	2.84301116736326	1114	86.1843288963732	97.2555704525871
47	WGN26	89.999999999999	3.27817379886079	1114	82.7012182955706	95.4670682532053
48	WGN26	62.516703058121	5.28965862397332	1114	51.9306327425909	72.5295980397384
49	WGN26	67.5249921620598	5.11702599941278	1114	57.160382567846	77.0870826593785
50	WGN26	59.9999999999979	5.35323539691327	1114	49.3477629755503	70.19430866164
51	WGN26	87.6084148543812	3.60036941751746	1114	79.7370455044829	93.7575882200817
52	WGN26	89.94998346992	3.28544841030851	1114	82.6381825849613	95.4323613024299
53	WGN26	84.9999999999996	3.90180726014807	1114	76.6014250482597	91.7958256819202
54	WGN26	92.1161458040594	2.94474634414987	1114	85.4181278026644	96.8855460358813
55	WGN26	74.999999999999	4.73163631305647	1114	65.214630909649	83.6405481833353
56	WGN26	57.5096097970928	5.40164812943659	1114	46.8201294632667	67.8552037989498
57	WGN26	70.1204006516721	5.00173063577653	1114	59.9208568478657	79.3985742425374
58	WGN26	84.9999999999992	3.90180726014809	1114	76.6014250482593	91.7958256819199
59	WGN26	74.8640667423829	6.70513129541001	1114	60.7739689397299	86.6846794317077
60	WGN26	59.999999999999	5.35323539691323	1114	49.3477629755516	70.194308661641
61	WGN26	90.0938953909059	4.6176627266456	1114	79.3420544925522	97.1861378950077
62	WGN26	64.9999999999991	5.21196415965195	1114	54.5083497995663	74.8047576562236
64	WGN26	95.0478786053675	2.37070532580093	1114	89.4004484255453	98.632438655428
65	WGN26	49.8431797799296	7.7284239873863	1114	34.917821031243	64.7828524040818
66	WGN26	82.5708022183314	4.14536399719516	1114	73.7536184088294	89.8964766143231
67	WGN26	94.0393004587288	2.58710485251156	1114	87.9936120643555	98.0683043772855
68	WGN26	62.516703058121	5.28965862397323	1114	51.930632742591	72.5295980397382
69	WGN26	37.3469889558954	5.28578495566025	1114	27.344757349956	47.9286378250335
70	WGN26	85.3553390593267	3.86336487180414	1114	77.0234792055221	92.0681776599442
71	WGN26	72.5353779278437	4.87722142385342	1114	62.5229714066457	81.5158255770716
72	WGN26	89.9499834699199	3.28544841030852	1114	82.6381825849612	95.4323613024298
73	WGN26	80.2393401911591	4.35116062052196	1114	71.0748323593962	88.0191028683164
74	WGN26	95.5132775677531	2.2620760195069	1114	90.0667033015572	98.8756697656977
75	WGN26	47.4713166855837	5.45663138204821	1114	36.9046195382738	58.153809413916
76	WGN26	85.1118198892831	5.50223096957237	1114	72.8782269517792	94.1405568647189
77	WGN26	70.4988805276457	4.98334642266592	1114	60.326466751171	79.7325924241833
78	WGN26	80.239340191159	4.35116062052192	1114	71.0748323593961	88.0191028683162
79	WGN26	87.6084148543812	3.60036941751747	1114	79.7370455044829	93.7575882200817
80	WGN26	74.9999999999993	4.73163631305655	1114	65.2146309096492	83.6405481833357
81	WGN26	87.6084148543808	3.60036941751744	1114	79.7370455044827	93.7575882200813
82	WGN26	90.6003748701057	3.18882718860642	1114	83.461813319521	95.8797301013347
83	WGN26	92.5076669326142	2.87678974470257	1114	85.9330026447596	97.1357845879553
85	WGN26	93.1351441020612	2.76301490792931	1114	86.7676435684881	97.5273640438305
86	WGN26	52.5031387529902	5.45677201430878	1114	41.8209570788529	63.0706946040243
87	WGN26	82.5708022183314	4.14536399719519	1114	73.7536184088294	89.8964766143231
88	WGN26	44.9745518997386	5.43595604720108	1114	34.5052786218767	55.6739546996921
89	WGN26	91.0251167093091	3.12324279797659	1114	84.0045293144227	96.1670476513357
90	WGN26	94.0393004587288	2.58710485251156	1114	87.9936120643556	98.0683043772855
91	WGN26	75.708732630906	4.68607025381678	1114	65.9958576754092	84.2443318020552
