plantID3	famID	emmean	SE	df	asymp.LCL	asymp.UCL
1	WGN07	-3.70189989773451e-15	0.126224247235275	Inf	-0.247394978556823	0.247394978556815
2	WGN07	9.88778882959053e-15	0.126224247235206	Inf	-0.247394978556674	0.247394978556694
3	WGN07	-8.86828091293047e-15	0.126224247235224	Inf	-0.247394978556727	0.247394978556709
4	WGN07	1.30632754119771e-14	0.126224247235208	Inf	-0.247394978556674	0.2473949785567
5	WGN07	-2.49646772625068e-14	0.126224247235204	Inf	-0.247394978556705	0.247394978556655
6	WGN07	-6.6874544391783e-15	0.126224247235206	Inf	-0.247394978556689	0.247394978556676
7	WGN07	-1.09625146567383e-15	0.126224247235209	Inf	-0.24739497855669	0.247394978556688
8	WGN07	-8.00265562030781e-16	0.12622424723521	Inf	-0.247394978556693	0.247394978556691
9	WGN07	-1.11233110536151e-15	0.12622424723521	Inf	-0.247394978556692	0.247394978556689
10	WGN07	-1.75169548408576e-15	0.126224247235208	Inf	-0.247394978556689	0.247394978556686
11	WGN07	-0.0200000000000008	0.178555011961588	Inf	-0.369961392703831	0.32996139270383
12	WGN07	-0.0199999999999999	0.178555011961574	Inf	-0.369961392703803	0.329961392703803
13	WGN07	-1.40285340254908e-15	0.126224247235212	Inf	-0.247394978556697	0.247394978556694
14	WGN07	-1.83292762680606e-16	0.126224247235205	Inf	-0.247394978556682	0.247394978556682
15	WGN07	-5.09828098101172e-15	0.126224247235206	Inf	-0.247394978556688	0.247394978556678
16	WGN07	-1.90397486211101e-15	0.126224247235205	Inf	-0.247394978556683	0.247394978556679
17	WGN07	-1.91415482982791e-15	0.126224247235208	Inf	-0.247394978556688	0.247394978556684
18	WGN07	-4.87514827388589e-16	0.126224247235211	Inf	-0.247394978556694	0.247394978556693
20	WGN07	-0.0200000000000078	0.178555011961582	Inf	-0.369961392703827	0.329961392703812
21	WGN07	1.47607837712144e-14	0.126224247235208	Inf	-0.247394978556672	0.247394978556701
22	WGN07	6.85918522555989e-15	0.126224247235206	Inf	-0.247394978556677	0.247394978556691
23	WGN07	-0.0200000000000009	0.178555011961579	Inf	-0.369961392703814	0.329961392703812
24	WGN07	-0.020000000000002	0.178555011961583	Inf	-0.369961392703823	0.329961392703819
25	WGN07	-0.0200000000000002	0.178555011961581	Inf	-0.369961392703818	0.329961392703817
26	WGN07	-1.94286518982048e-15	0.126224247235211	Inf	-0.247394978556694	0.247394978556691
27	WGN07	7.85073963048674e-15	0.126224247235206	Inf	-0.247394978556675	0.24739497855669
28	WGN07	-6.61561560206875e-15	0.126224247235209	Inf	-0.247394978556695	0.247394978556682
29	WGN07	-7.51926758365632e-17	0.12622424723521	Inf	-0.247394978556691	0.24739497855669
30	WGN07	-2.04658840142688e-15	0.126224247235204	Inf	-0.247394978556681	0.247394978556677
31	WGN07	-1.13781623978076e-15	0.126224247235209	Inf	-0.24739497855669	0.247394978556688
32	WGN07	-3.4131654968788e-16	0.126224247235207	Inf	-0.247394978556686	0.247394978556685
33	WGN07	-2.94316572333561e-16	0.12622424723521	Inf	-0.247394978556691	0.24739497855669
34	WGN07	-5.06228677557719e-16	0.126224247235208	Inf	-0.247394978556688	0.247394978556687
35	WGN07	-1.1021721248834e-15	0.126224247235208	Inf	-0.247394978556687	0.247394978556685
36	WGN07	-6.3090576685811e-16	0.126224247235208	Inf	-0.247394978556689	0.247394978556687
37	WGN07	2.3671599458796e-15	0.126224247235208	Inf	-0.247394978556684	0.247394978556689
38	WGN07	-1.01223698587115e-15	0.126224247235205	Inf	-0.247394978556682	0.24739497855668
39	WGN07	5.94495298393694e-16	0.126224247235211	Inf	-0.247394978556692	0.247394978556693
40	WGN07	-1.75671555590086e-15	0.126224247235208	Inf	-0.247394978556689	0.247394978556686
41	WGN07	-0.0199999999999849	0.178555011961581	Inf	-0.369961392703803	0.329961392703833
42	WGN07	2.01370770830503e-16	0.126224247235208	Inf	-0.247394978556686	0.247394978556686
44	WGN07	3.21006923800784e-15	0.126224247235208	Inf	-0.247394978556683	0.247394978556689
46	WGN07	-1.21164008815362e-15	0.126224247235205	Inf	-0.247394978556682	0.247394978556679
47	WGN07	-0.020000000000003	0.178555011961588	Inf	-0.369961392703834	0.329961392703828
48	WGN07	-1.18072178571891e-15	0.12622424723521	Inf	-0.247394978556692	0.24739497855669
49	WGN07	-0.0200000000000017	0.178555011961582	Inf	-0.369961392703822	0.329961392703818
50	WGN07	7.24029997383874e-15	0.126224247235208	Inf	-0.24739497855668	0.247394978556695
51	WGN07	-5.05920017163413e-16	0.126224247235206	Inf	-0.247394978556684	0.247394978556683
52	WGN07	-5.02268891448219e-15	0.126224247235209	Inf	-0.247394978556693	0.247394978556683
53	WGN07	2.6775205649057e-16	0.12622424723521	Inf	-0.247394978556691	0.247394978556691
54	WGN07	1.02926187329636e-15	0.126224247235211	Inf	-0.247394978556691	0.247394978556693
55	WGN07	4.32411796681342e-17	0.126224247235209	Inf	-0.247394978556689	0.247394978556689
56	WGN07	-9.12128868001823e-16	0.126224247235206	Inf	-0.247394978556684	0.247394978556682
57	WGN07	-1.86396436955641e-15	0.126224247235208	Inf	-0.24739497855669	0.247394978556686
58	WGN07	-6.38815715509379e-17	0.126224247235207	Inf	-0.247394978556686	0.247394978556686
59	WGN07	-7.08257784207917e-16	0.126224247235207	Inf	-0.247394978556686	0.247394978556685
60	WGN07	-6.77542909568173e-15	0.126224247235209	Inf	-0.247394978556695	0.247394978556682
61	WGN07	2.80317375997161e-15	0.126224247235206	Inf	-0.247394978556681	0.247394978556686
63	WGN07	-2.02464261220853e-16	0.126224247235207	Inf	-0.247394978556685	0.247394978556684
64	WGN07	-0.0199999999999999	0.178555011961582	Inf	-0.36996139270382	0.32996139270382
