plantID3	famID	emmean	SE	df	asymp.LCL	asymp.UCL
1	WGN07	0.499999999998997	0.577269875994433	Inf	-0.631428166309996	1.63142816630799
2	WGN07	1.99999999999958	0.577269875994483	Inf	0.868571833690494	3.13142816630867
3	WGN07	1.2225793294407e-12	0.577269875994567	Inf	-1.13142816630803	1.13142816631048
4	WGN07	0.499999999999845	0.577269875994553	Inf	-0.631428166309382	1.63142816630907
5	WGN07	0.999999999999928	0.577269875994549	Inf	-0.131428166309291	2.13142816630915
6	WGN07	-1.68181440995951e-14	0.577269875994565	Inf	-1.13142816630927	1.13142816630923
7	WGN07	0.999999999999999	0.577269875994555	Inf	-0.131428166309231	2.13142816630923
8	WGN07	1.00000000000004	0.57726987599457	Inf	-0.131428166309222	2.1314281663093
9	WGN07	0.999999999999977	0.577269875994554	Inf	-0.131428166309251	2.13142816630921
10	WGN07	0.499999999999981	0.577269875994566	Inf	-0.631428166309272	1.63142816630923
11	WGN07	0.500000000000018	0.57726987599455	Inf	-0.631428166309202	1.63142816630924
12	WGN07	8.10636280323962e-15	0.577269875994565	Inf	-1.13142816630924	1.13142816630926
13	WGN07	0.499999999999977	0.577269875994549	Inf	-0.631428166309242	1.6314281663092
14	WGN07	3.49999999999997	0.577269875994559	Inf	2.36857183369073	4.63142816630921
15	WGN07	-8.93556062475653e-15	0.577269875994548	Inf	-1.13142816630923	1.13142816630921
16	WGN07	1.0548853457415e-14	0.577269875994551	Inf	-1.13142816630921	1.13142816630923
17	WGN07	-2.32019264911898e-14	0.577269875994552	Inf	-1.13142816630925	1.1314281663092
18	WGN07	2.50000000000002	0.577269875994554	Inf	1.36857183369079	3.63142816630925
20	WGN07	-2.16476142567146e-14	0.57726987599456	Inf	-1.13142816630926	1.13142816630922
21	WGN07	0.999999999999977	0.57726987599456	Inf	-0.131428166309262	2.13142816630922
22	WGN07	0.499999999999949	0.577269875994565	Inf	-0.631428166309302	1.6314281663092
23	WGN07	1.50000000000002	0.577269875994559	Inf	0.368571833690782	2.63142816630926
24	WGN07	0.999999999999987	0.577269875994564	Inf	-0.131428166309262	2.13142816630924
25	WGN07	0.499999999999981	0.577269875994568	Inf	-0.631428166309274	1.63142816630924
26	WGN07	1.65995689416221e-14	0.57726987599456	Inf	-1.13142816630922	1.13142816630926
27	WGN07	-1.14335624301631e-14	0.577269875994556	Inf	-1.13142816630924	1.13142816630922
28	WGN07	-3.66200125778704e-15	0.577269875994555	Inf	-1.13142816630924	1.13142816630923
